X,Y
0.150095453,0.748472021
0.196213909,0.571624339
0.156790182,0.784925456
0.04747258,0.90431968
0.248206557,0.678726522
0.236331298,0.748078271
0.247446493,0.67430639
0.292410031,0.762346298
0.198797652,0.655822856
0.153575621,0.699552923
0.197568032,0.575455397
0.287625541,0.76473567
0.224627972,0.710679214
0.335571234,0.730942376
0.224649315,0.70299643
0.151256299,0.86217805
0.26529199,0.741946719
0.237506373,0.838503418
0.226419636,0.693316991
0.282468726,0.630968006
0.266075769,0.817997392
0.451502935,0.553266888
0.268525523,0.812975782
0.266865477,0.682947196
0.28134938,0.752077783
0.270961048,0.685857435
0.3384443,0.60793619
0.297432857,0.739128458
0.027025553,0.75666017
0.240923697,0.708643287
0.206949665,0.646508229
0.164523626,0.592731843
0.281997984,0.670050578
0.228025138,0.707386593
0.297666449,0.629282423
0.253024249,0.800245551
0.203949724,0.632918156
0.260010672,0.716739457
0.254812355,0.598547154
0.251321515,0.654523789
0.160377068,0.825104535
0.225186459,0.627788032
0.319258908,0.722252997
0.030588724,0.759121885
0.223706646,0.705452978
0.141220134,0.684213192
0.372120709,0.812173812
0.249213257,0.693860594
0.234742396,0.554928701
0.249185984,0.688292281
0.207718029,0.742468619
0.348668999,0.62157587
0.171817158,0.780176681
0.256824569,0.6832407
0.333004091,0.666527493
0.295012747,0.787356167
0.413840043,0.611300121
0.210723899,0.692767187
0.164863935,0.805201019
0.487603012,0.664005837
0.147314875,0.706245647
0.122407067,0.660137575
0.280458884,0.838997414
0.301568744,0.739240072
0.233506848,0.521063064
0.379035987,0.797371483
0.249069781,0.70637793
0.192381573,0.557230229
0.180871524,0.705344464
0.255649493,0.716361209
0.240620146,0.668815586
0.17461315,0.684374412
0.221663603,0.78414829
0.275125393,0.643513246
0.251397403,0.730411175
0.241815379,0.684475692
0.259101204,0.755329066
0.212586708,0.906511661
0.427573368,0.684209058
0.456554218,0.825523089
0.261533171,0.750647466
0.256726152,0.58859798
0.245295548,0.701751104
0.241384953,0.700478908
0.211455505,0.670154958
0.270260272,0.578687044
0.373806842,0.639167523
0.092319915,0.754037234
0.265408194,0.649468075
0.266694729,0.8479958
0.03975455,0.608954153
0.249682813,0.718678239
0.35313808,0.760452989
0.339065631,0.750940971
0.264472639,0.714348018
0.25857236,0.679138875
0.230983577,0.796259474
0.045078556,0.759676856
0.089161084,0.687855125
0.179745064,0.707907459
0.085324005,0.635976181
0.257061718,0.705424041
0.315776368,0.628718151
0.463314164,0.768620468
0.018909112,0.62652307
0.270974091,0.67493577
0.245082113,0.719985573
0.250397818,0.711984481
0.147097883,0.546860435
0.322339479,0.678790597
0.22929863,0.778443559
0.324771447,0.638876085
0.261739491,0.710983053
0.275638821,0.674086261
0.269949606,0.702903418
0.384856821,0.585589561
0.336964487,0.530069718
0.248301417,0.696566207
0.038732436,0.707015578
0.237916642,0.639452759
0.488942906,0.519079843
0.179734393,0.878951198
0.265324005,0.662514546
0.349263058,0.694692534
0.317153021,0.745524577
0.37419221,0.709909282
0.223104286,0.799105639
0.19158238,0.66187173
0.265913322,0.711796391
0.240815794,0.649290319
0.281344637,0.687297053
0.373624237,0.661914102
0.174175609,0.702559274
0.038954171,0.739023044
0.261712219,0.698456416
0.277958143,0.715528235
0.200687733,0.866781106
0.206827533,0.643115362
0.302740262,0.607465963
0.177323768,0.72423105
0.24621213,0.756393535
0.490288729,0.715227497
0.274270469,0.702246134
0.171339302,0.859038381
0.214183909,0.631916727
0.254215925,0.79851863
0.117162507,0.684629678
0.247981265,0.727186762
0.253681153,0.713485074
0.264323235,0.689471465
0.290402561,0.681250245
0.280100789,0.684972789
0.201871109,0.686725547
0.427362305,0.625782075
0.276582676,0.545703986
0.017265667,0.635704379
0.151467362,0.70754678
0.250157112,0.661573059
0.229679255,0.709736694
0.732789471,0.450588972
0.746714887,0.45468563
0.750619553,0.44851274
0.810727456,0.393062138
0.778505958,0.444281731
0.764137072,0.421052523
0.741266378,0.451601768
0.761501156,0.419752423
0.754540819,0.431332406
0.840943855,0.405027604
0.716349084,0.457966884
0.68804411,0.453423768
0.779344282,0.444650678
0.755960159,0.437899047
0.832287899,0.407121405
0.749855932,0.44211042
0.79044762,0.42319283
0.793307642,0.409242077
0.742362009,0.426526791
0.600876267,0.476434915
0.749277287,0.458833961
0.77631944,0.436919321
0.758466829,0.456473526
0.683497955,0.470803561
0.607336219,0.50106447
0.67779451,0.458891835
0.764624415,0.433448944
0.802908638,0.399538868
0.760796822,0.434264348
0.695147922,0.469503461
0.756626549,0.438968684
0.755830912,0.424343078
0.750190312,0.43016769
0.779414241,0.440095162
0.757179107,0.413129975
0.645161558,0.457439816
0.635694551,0.488647379
0.912079208,0.390606624
0.936572005,0.372807244
0.728819589,0.421969207
0.694464932,0.460093756
0.757698464,0.423790173
0.740469556,0.45057347
0.808685599,0.421231312
0.774411573,0.428193771
0.722165175,0.436379852
0.705109385,0.46916035
0.832854687,0.392288072
0.794176795,0.436929656
0.88645758,0.405779967
0.751912018,0.439884335
0.800439912,0.424505332
0.756421415,0.427726644
0.728408134,0.423370586
0.904484496,0.404492269
0.759839924,0.42748688
0.698816624,0.457148379
0.751449576,0.441739405
0.754623822,0.420930574
0.767454793,0.420450012
0.760729235,0.43381169
0.812287899,0.431593873
0.793342029,0.428209273
0.736381099,0.460187801
0.764922037,0.427662569
0.740294065,0.422860054
0.718386198,0.437054705
0.752864173,0.441226806
0.762579,0.443563472
0.762058457,0.42470169
0.784657615,0.436197962
0.772830972,0.434248846
0.614730539,0.473896724
0.759800794,0.453539517
0.532404103,0.501526429
0.77195589,0.419967384
0.698636391,0.456146951
0.790975277,0.445732717
0.756423786,0.434228177
0.782563586,0.414003253
0.693273255,0.434971239
0.752986305,0.418192923
0.723627201,0.440087927
0.776269639,0.435917893
0.77645343,0.440140634
0.758394498,0.422785645
0.740796822,0.426631171
0.747058754,0.431004797
0.684132329,0.459847791
0.819002787,0.434576455
0.758438371,0.435419763
0.786328333,0.445209783
0.759459299,0.434422468
0.766359163,0.425046868
0.776863698,0.429247906
0.782963183,0.425164683
0.757092548,0.449417022
0.842283749,0.422336087
0.754378372,0.432105438
0.92850418,0.387094907
0.756015889,0.435057016
0.765882492,0.417337214
0.768763858,0.43448861
0.781439497,0.411335878
0.758259323,0.427689439
0.768296674,0.436824243
0.756383471,0.432758589
0.764167902,0.420979147
0.752423075,0.431267298
0.688863461,0.46988481
0.792924646,0.411669688
0.747924349,0.425624575
0.779298038,0.440457908
0.728725915,0.436690926
0.776091777,0.437480493
0.815734867,0.400355306
0.746692358,0.431061638
0.803500326,0.419304932
0.755693366,0.437874244
0.789370961,0.43839201
0.731206498,0.441628825
0.908514851,0.389255884
0.760156519,0.433596729
0.805047726,0.425473689
0.731893046,0.452148472
0.740736349,0.437850474
0.672609237,0.485228675
0.762383352,0.420721814
0.799823324,0.42371163
0.809264244,0.403679965
0.711071323,0.455722196
0.775766882,0.443706091
0.759003972,0.43713945
0.748175728,0.445430945
0.750453548,0.437763663
0.78903658,0.44609753
0.762082172,0.427279154
0.758645877,0.4333642
0.812449161,0.408656102
0.763731547,0.424050607
0.736751052,0.451337201
0.699242307,0.470950313
0.762552914,0.433244317
0.761708662,0.436066712
0.692064979,0.46452629
0.754413944,0.428788013
0.717910713,0.46140109
0.741933954,0.441327053
0.708717614,0.463704685
0.801197605,0.430147021
0.741701547,0.432384474
0.803615344,0.424810204
0.855871228,0.411636617
0.745313334,0.459869494
0.770102567,0.415521414
0.786123199,0.445213917
0.712783542,0.442470066
0.946541768,0.383037521
0.745594356,0.454492372
0.753100136,0.439709679
0.763822849,0.437358544
0.734009605,0.458897003
0.75873125,0.436244468
0.773369301,0.409348524
0.760760064,0.436603081
0.717634434,0.44338985
0.747811703,0.430219363
0.728105769,0.434782114
0.732526235,0.423579346
0.741411039,0.422894159
0.763724432,0.408976476
0.759009901,0.432362771
0.756226952,0.458031992
0.715980317,0.45637948
0.748026324,0.424740962
0.761243849,0.433285656
0.784861564,0.407631937
0.783527598,0.415000548
0.784911365,0.420180278
0.82844845,0.420320829
0.845173416,0.384289048
0.760286951,0.438914944
0.751928618,0.448662592
0.658536788,0.448458999
0.750083595,0.443791868
0.620628446,0.493158457
0.72583032,0.463866939
0.800410269,0.441244375
0.731002549,0.423722998
0.726614099,0.451272093
0.775061362,0.445613868
0.78225292,0.427192342
0.758049446,0.439762386
0.667482066,0.470489387
0.76107903,0.434323256
0.786132685,0.403710969
0.771193455,0.423852181
0.754570463,0.453472341
0.752043636,0.448890988
0.70070552,0.447288083
0.752806071,0.444286898
0.780675876,0.4364925
0.752955475,0.427542687
0.725321634,0.464525257
0.736046718,0.423208332
0.737339183,0.458940408
0.673376415,0.440976708
0.777436414,0.42993516
0.749297445,0.428481074
0.751992648,0.433177142
0.666378135,0.45921531
0.615478745,0.463015364
0.871155511,0.384651794
0.643917709,0.474230533
0.779864825,0.410235237
0.777205194,0.421923734
0.755417087,0.418779932
0.778132448,0.439634236
0.766127942,0.443512833
0.960393668,0.377207741
0.777321397,0.42142457
0.785844549,0.421122798
0.826617656,0.403192169
0.758860497,0.429311981
0.756165293,0.431416117
0.754997332,0.440598459
0.755558191,0.450227259
0.749484793,0.439709679
0.762167546,0.433446877
0.769487164,0.424521867
0.772279599,0.412838538
0.786271418,0.445028927
0.752954289,0.434526848
0.724195174,0.446049991
0.709809688,0.453031052
0.759734393,0.433492349
0.771545622,0.451707182
0.759862453,0.425809565
0.920686548,0.389405737
0.764599514,0.453073424
0.74455327,0.429396725
0.756749867,0.447557817
0.763774234,0.435608887
0.718956542,0.435233739
0.756382285,0.430619315
0.745129543,0.430540771
0.784097943,0.442697428
0.759340724,0.433665971
0.735291397,0.446310424
0.762724847,0.429983733
0.786687615,0.427648101
0.762529199,0.452438876
0.77209818,0.447308752
0.775109978,0.436750867
0.769134997,0.425738256
0.753736883,0.436432559
0.78641845,0.440238813
0.776843541,0.437662383
0.744791605,0.455771803
0.754756625,0.424372015
0.759507915,0.444886308
0.74852078,0.443446691
0.768036995,0.416022645
0.772427818,0.439466814
0.870854331,0.416521809
0.768793502,0.415960637
0.809167013,0.413222987
0.834330942,0.400482422
0.76383945,0.4534062
0.734781526,0.440844424
0.776735638,0.430437425
0.665407008,0.457896608
0.789189542,0.413249857
0.801599573,0.408867962
0.717470801,0.456110779
0.759005158,0.435106623
0.777186222,0.411614914
0.68841762,0.446011753
0.812860615,0.419516793
0.76813897,0.449265103
0.760068773,0.436843878
0.788251616,0.446157471
0.759588546,0.416240707
0.884463153,0.403625191
0.757763681,0.437029902
0.873166538,0.385457898
0.774347543,0.436062578
0.854589435,0.41483726
0.781176261,0.445877402
0.786059169,0.438734087
0.788744886,0.443531435
0.801063615,0.404600783
0.772443232,0.443385716
0.885095156,0.369424711
0.738417027,0.453107528
0.820605917,0.412032434
0.764531926,0.43123216
0.757430486,0.435482804
0.652930574,0.449125585
0.723047371,0.449437691
0.761057687,0.424276936
0.872139681,0.404387889
0.81577874,0.434302586
0.74031778,0.426946378
0.73276457,0.463759459
0.739060888,0.448137591
0.758592518,0.432055832
0.748269402,0.423771571
0.769633011,0.437146684
0.746774174,0.439992848
0.760838323,0.451964515
0.789056738,0.444798464
0.788380862,0.442913422
0.781135946,0.412305269
0.75866722,0.431008931
0.719675105,0.430329944
0.518497658,0.532874543
0.850161855,0.413970182
0.78840102,0.435770108
0.760456513,0.433094465
0.758884212,0.435425964
0.778910298,0.412159551
0.76067469,0.449075978
0.845803047,0.400557865
0.756511531,0.444324103
0.795651865,0.411689324
0.759225707,0.439150574
0.788264659,0.653545097
0.801645817,0.524754604
0.792429003,0.56593201
0.844805834,0.536063819
0.827486809,0.598842725
0.712771684,0.646440021
0.853848343,0.530924394
0.891227841,0.60783491
0.753995376,0.617112332
0.799503172,0.47256872
0.780699591,0.694043517
0.786937808,0.51986321
0.806197901,0.581274842
0.823573842,0.593089422
0.845887235,0.584656342
0.926708958,0.56431567
0.851894231,0.565948546
0.892932946,0.596005862
0.876736823,0.623872231
0.732276042,0.583374844
0.650899389,0.701521675
0.800774293,0.577411747
0.799289737,0.575914255
0.804754847,0.568107456
0.793579178,0.58917052
0.793513962,0.528991813
0.820640304,0.602646912
0.781858066,0.493455062
0.827303018,0.666816864
0.726993538,0.757605791
0.805246932,0.582076811
0.727773759,0.585550289
0.809610482,0.574047816
0.809324717,0.581015442
0.779219778,0.58258941
0.790515207,0.627222726
0.806895121,0.582001368
0.895133693,0.516736977
0.863137487,0.545385679
0.794545562,0.554928701
0.806445722,0.571992253
0.796816268,0.630724108
0.754394972,0.626608848
0.95226537,0.533997921
0.901577044,0.548172936
0.912009249,0.582859145
0.77738187,0.544071111
0.808223158,0.581848415
0.802194818,0.609334469
0.794582321,0.573397766
0.836502045,0.569369317
0.8194925,0.687757979
0.820046244,0.586135231
0.809031837,0.581327549
0.879569574,0.486914257
0.844858007,0.541394435
0.835031719,0.445074399
0.638045888,0.699189143
0.7169218,0.615777094
0.738949428,0.566281322
0.808967807,0.588872882
0.818750222,0.522313558
0.909138555,0.543742469
0.829708899,0.591973279
0.762339479,0.590641141
0.810076481,0.62933203
0.754121065,0.601995829
0.821863995,0.502091735
0.900562044,0.577894376
0.77739847,0.608413651
0.734999704,0.648081164
0.891008478,0.441711502
0.863219304,0.543066582
0.840733978,0.463897943
0.773313571,0.583914313
0.84625126,0.659163017
0.738266437,0.597313196
0.864479753,0.60021
0.847278117,0.573494912
0.816943143,0.692697945
0.809414834,0.563857845
0.799607518,0.580604123
0.806761131,0.579372232
0.762009842,0.555553948
0.806631885,0.587070517
0.749406533,0.569393087
0.69014644,0.608618277
0.799886168,0.59997127
0.779462856,0.495357672
0.856440387,0.492929028
0.795056619,0.566421873
0.771569337,0.495150979
0.774500504,0.58047804
0.85194759,0.580246544
0.822762791,0.54669508
0.711575265,0.736992284
0.696940772,0.638159894
0.748428292,0.548936667
0.835035276,0.603942878
0.797352226,0.502443113
0.84783779,0.58649281
0.793300528,0.569436493
0.795114721,0.513465024
0.808237387,0.573978574
0.804547341,0.576688321
0.800854924,0.672961851
0.78803581,0.569378618
0.811378431,0.624435469
0.738235608,0.64721202
0.764658801,0.538508998
0.838432442,0.561207005
0.845397522,0.566610997
0.794684295,0.583950485
0.619041916,0.746081615
0.893231754,0.569601847
0.811447205,0.607851446
0.76552914,0.654488652
0.80635442,0.581072283
0.738456157,0.55554568
0.806877334,0.558731855
0.817110334,0.579586159
0.808244501,0.597645972
0.859950199,0.600753603
0.807063497,0.589573571
0.774014348,0.585504817
0.883278591,0.462810737
0.798617419,0.526466023
0.916733266,0.578652939
0.802907452,0.591596064
0.747217644,0.633402851
0.766805004,0.69271448
0.807663485,0.570239495
0.676645521,0.652370047
0.814389044,0.555562216
0.642130788,0.695069749
0.803405466,0.6181706
0.790208099,0.560796719
0.696873184,0.58847293
0.807975336,0.603499522
0.865340606,0.541349996
0.693014763,0.691923879
0.873305271,0.552259259
0.723473054,0.584847533
0.742309836,0.555718269
0.880493271,0.576868144
0.800566787,0.698654841
0.728249244,0.574450868
0.862306279,0.590492322
0.804113357,0.649355427
0.769695856,0.659006963
0.794362957,0.673379371
0.810254343,0.544686023
0.809404162,0.60773363
0.798281852,0.606658826
0.932094623,0.456664717
0.891332187,0.414429041
0.825487639,0.648687809
0.782277821,0.491288918
0.770265015,0.512246568
0.750902947,0.56915539
0.809659098,0.615110508
0.825826762,0.551178254
0.844469082,0.574248309
0.873510405,0.553160441
0.758957728,0.583828536
0.810492678,0.635446013
0.778160906,0.566808389
0.788629869,0.53298099
0.798600818,0.581728533
0.901786921,0.579978876
0.83752416,0.466351391
0.757466058,0.602516696
0.883254876,0.581705797
0.750551965,0.582582176
0.704803462,0.570901947
0.783393609,0.61821814
0.848634612,0.613312278
0.812870101,0.547670672
0.832672082,0.584581932
0.742921681,0.593501774
0.992880773,0.451057132
0.808948835,0.57282316
0.855702852,0.534458846
0.834221853,0.533002693
0.78824213,0.639672887
0.852029407,0.63524242
0.747774945,0.575141223
0.783211004,0.589341042
0.849050809,0.554925601
0.815855813,0.562458532
0.787694314,0.491069823
0.801789293,0.594825644
0.861011442,0.492328584
0.87072627,0.57673276
0.802875437,0.616210116
0.647351633,0.712656234
0.792483548,0.551199957
0.835377957,0.647625406
0.661271121,0.639315308
0.806770617,0.580587587
0.805026383,0.570506129
0.933810399,0.556020041
0.890389518,0.415133865
0.818358926,0.453781348
0.740072331,0.559659907
0.804189245,0.673206782
0.897544317,0.557753163
0.85609652,0.592085926
0.876000474,0.470961681
0.815114721,0.521418576
0.816979902,0.568329651
0.777096105,0.49281328
0.703787277,0.645994597
0.808073753,0.562303512
0.80523626,0.568775074
0.849429063,0.636031988
0.719524515,0.555812314
0.790459477,0.589455756
0.778130076,0.53914768
0.807080097,0.58112809
0.806042568,0.608277233
0.784293591,0.683612748
0.772662596,0.543715599
